airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class_,price
Multiple Carriers,2019-03-03,Delhi,Cochin,13:00:00,01:35:00,755,1.0,No Info,Economy,17493
Air India,2019-03-24,Kolkata,Banglore,05:55:00,23:15:00,2480,2.0,No Info,Economy,13990
Multiple Carriers,2019-05-15,Delhi,Cochin,18:15:00,01:30:00,435,1.0,No Info,Economy,13727
Multiple Carriers,2019-04-09,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,Economy,11142
Multiple Carriers,2019-06-12,Delhi,Cochin,08:45:00,19:15:00,630,1.0,No Info,Economy,8266
Air India,2019-05-09,Delhi,Cochin,09:00:00,19:15:00,615,1.0,No Info,Economy,8372
Multiple Carriers,2019-03-27,Delhi,Cochin,10:00:00,21:00:00,660,1.0,No Info,Economy,6883
Jet Airways,2019-03-01,Banglore,New Delhi,20:35:00,11:25:00,890,1.0,No Info,Economy,31825
Multiple Carriers,2019-06-06,Delhi,Cochin,11:40:00,19:00:00,440,1.0,No Info,Economy,11789
Jet Airways,2019-05-21,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,Economy,8586
Multiple Carriers,2019-05-15,Delhi,Cochin,13:05:00,22:30:00,565,1.0,No Info,Economy,9646
Jet Airways,2019-05-18,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,Economy,11399
Multiple Carriers,2019-05-21,Delhi,Cochin,04:55:00,12:35:00,460,1.0,No Info,Economy,9103
Jet Airways,2019-04-01,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,In-flight meal not included,Economy,7064
Jet Airways,2019-03-06,Delhi,Cochin,11:30:00,18:50:00,440,1.0,No Info,Economy,17024
Jet Airways,2019-05-06,Banglore,Delhi,18:55:00,22:00:00,185,0.0,No Info,Economy,7229
Jet Airways,2019-05-09,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,No Info,Economy,15554
Jet Airways,2019-05-18,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,In-flight meal not included,Economy,10844
Indigo,2019-05-12,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4804
Indigo,2019-06-06,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No Info,Economy,2754
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,00:45:00,640,1.0,In-flight meal not included,Economy,13502
Multiple Carriers,2019-05-27,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No Info,Economy,13377
Jet Airways,2019-05-24,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,In-flight meal not included,Economy,10703
Jet Airways,2019-03-15,Banglore,New Delhi,05:45:00,13:15:00,450,1.0,In-flight meal not included,Economy,9134
Multiple Carriers,2019-06-03,Delhi,Cochin,08:45:00,19:15:00,630,1.0,No Info,Economy,9001
Jet Airways,2019-05-12,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,Economy,5198
Indigo,2019-03-24,Kolkata,Banglore,04:15:00,09:50:00,335,1.0,No Info,Economy,4150
Vistara,2019-05-06,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,Economy,4668
Indigo,2019-05-03,Mumbai,Hyderabad,09:10:00,10:40:00,90,0.0,No Info,Economy,5755
Vistara,2019-04-01,Kolkata,Banglore,17:00:00,22:55:00,355,1.0,No Info,Economy,8977
Jet Airways,2019-05-27,Delhi,Cochin,14:00:00,04:25:00,865,1.0,In-flight meal not included,Economy,12898
Indigo,2019-06-24,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4804
Jet Airways,2019-06-12,Delhi,Cochin,13:00:00,19:00:00,360,1.0,No Info,Economy,14714
Air India,2019-05-03,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,Economy,5510
Air India,2019-06-01,Delhi,Cochin,07:00:00,19:15:00,735,1.0,No Info,Economy,9929
Spicejet,2019-05-18,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No check-in baggage included,Economy,1965
Multiple Carriers,2019-06-06,Delhi,Cochin,06:40:00,19:15:00,755,1.0,No Info,Economy,7354
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,20:45:00,400,1.0,In-flight meal not included,Economy,10844
Air India,2019-03-24,Mumbai,Hyderabad,06:20:00,07:40:00,80,0.0,No Info,Economy,2575
Jet Airways,2019-05-18,Kolkata,Banglore,18:55:00,09:20:00,865,1.0,In-flight meal not included,Economy,9663
Air Asia,2019-06-24,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
Air India,2019-03-15,Banglore,New Delhi,13:50:00,22:10:00,500,1.0,No Info,Economy,9166
Jet Airways,2019-05-12,Kolkata,Banglore,06:30:00,08:15:00,1545,1.0,In-flight meal not included,Economy,8586
Air India,2019-05-27,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No Info,Economy,9653
Jet Airways,2019-05-06,Kolkata,Banglore,08:25:00,16:20:00,475,1.0,No Info,Economy,14781
Air India,2019-05-15,Delhi,Cochin,13:00:00,19:15:00,375,1.0,No Info,Economy,8372
Vistara,2019-04-18,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,Economy,5613
Vistara,2019-06-01,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,4878
Jet Airways,2019-05-09,Kolkata,Banglore,08:25:00,09:20:00,1495,1.0,In-flight meal not included,Economy,9663
Air Asia,2019-06-09,Delhi,Cochin,07:55:00,15:45:00,470,1.0,No Info,Economy,8759
Multiple Carriers,2019-03-06,Delhi,Cochin,07:05:00,13:20:00,375,1.0,No Info,Economy,17267
Spicejet,2019-04-01,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,3971
Air Asia,2019-06-18,Banglore,Delhi,23:55:00,02:45:00,170,0.0,No Info,Economy,3383
Indigo,2019-05-27,Kolkata,Banglore,17:15:00,19:50:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-05-21,Delhi,Cochin,19:30:00,04:25:00,535,2.0,No Info,Economy,15129
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,No Info,Economy,13584
Indigo,2019-04-06,Kolkata,Banglore,14:25:00,16:55:00,150,0.0,No Info,Economy,4174
Air India,2019-05-24,Kolkata,Banglore,17:30:00,20:25:00,1615,1.0,No Info,Economy,10623
Air India,2019-05-27,Delhi,Cochin,07:10:00,07:40:00,1470,2.0,No Info,Economy,14588
Jet Airways,2019-03-21,Banglore,New Delhi,14:05:00,21:20:00,435,1.0,In-flight meal not included,Economy,7832
Air India,2019-03-06,Banglore,New Delhi,11:50:00,08:55:00,1265,1.0,No Info,Economy,14594
Spicejet,2019-03-01,Mumbai,Hyderabad,22:45:00,00:10:00,85,0.0,No Info,Economy,11005
Air India,2019-06-27,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,Economy,10441
Jet Airways,2019-05-21,Delhi,Cochin,07:05:00,12:35:00,330,1.0,In-flight meal not included,Economy,12898
Multiple Carriers,2019-06-06,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No Info,Economy,18275
Jet Airways,2019-06-09,Delhi,Cochin,20:55:00,19:00:00,1325,1.0,In-flight meal not included,Economy,10577
Jet Airways,2019-06-01,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-03-27,Delhi,Cochin,05:40:00,04:25:00,1365,2.0,No Info,Economy,12074
Indigo,2019-05-01,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,Economy,4591
Indigo,2019-05-27,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
Air India,2019-03-03,Banglore,New Delhi,10:30:00,22:55:00,745,1.0,No Info,Economy,11003
Spicejet,2019-05-06,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,3597
Air India,2019-06-27,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,Economy,9653
Indigo,2019-03-21,Delhi,Cochin,09:10:00,21:00:00,710,1.0,No Info,Economy,8285
Jet Airways,2019-06-24,Delhi,Cochin,17:35:00,19:00:00,1525,2.0,No Info,Economy,13922
Jet Airways,2019-04-03,Mumbai,Hyderabad,07:05:00,08:30:00,85,0.0,In-flight meal not included,Economy,4160
Jet Airways,2019-06-09,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-06-03,Delhi,Cochin,15:00:00,19:00:00,1680,1.0,No Info,Economy,14714
Goair,2019-05-15,Kolkata,Banglore,23:30:00,07:45:00,495,1.0,No Info,Economy,6945
Air India,2019-05-21,Kolkata,Banglore,09:25:00,05:25:00,1200,2.0,No Info,Economy,14687
Vistara,2019-03-06,Mumbai,Hyderabad,08:45:00,09:25:00,1480,1.0,No Info,Economy,12395
Indigo,2019-03-24,Banglore,New Delhi,18:55:00,21:45:00,170,0.0,No Info,Economy,7303
Multiple Carriers,2019-03-21,Delhi,Cochin,06:00:00,15:30:00,570,1.0,No Info,Premium economy,11269
Indigo,2019-06-03,Mumbai,Hyderabad,21:20:00,22:50:00,90,0.0,No Info,Economy,2227
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,09:45:00,1450,1.0,No Info,Economy,14151
Jet Airways,2019-05-01,Kolkata,Banglore,08:25:00,09:20:00,1495,1.0,No Info,Economy,14388
Indigo,2019-06-01,Mumbai,Hyderabad,06:25:00,07:55:00,90,0.0,No Info,Economy,4049
Air India,2019-05-15,Delhi,Cochin,18:45:00,19:15:00,1470,2.0,No Info,Economy,13307
Vistara,2019-03-24,Kolkata,Banglore,09:55:00,20:25:00,630,1.0,No Info,Economy,12312
Vistara,2019-06-09,Kolkata,Banglore,17:00:00,22:55:00,355,1.0,No Info,Economy,9187
Jet Airways,2019-06-12,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No Info,Economy,13292
Indigo,2019-06-06,Delhi,Cochin,08:30:00,21:00:00,750,1.0,No Info,Economy,6416
Jet Airways,2019-05-06,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,Economy,5198
Indigo,2019-03-24,Kolkata,Banglore,08:15:00,13:00:00,285,1.0,No Info,Economy,6303
Jet Airways,2019-05-06,Kolkata,Banglore,18:55:00,10:05:00,910,1.0,In-flight meal not included,Economy,7757
Indigo,2019-03-09,Delhi,Cochin,06:40:00,21:00:00,860,1.0,No Info,Economy,12351
Air Asia,2019-06-21,Banglore,Delhi,11:10:00,13:55:00,165,0.0,No Info,Economy,3383
Spicejet,2019-03-27,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,3847
Jet Airways,2019-03-01,Banglore,New Delhi,07:00:00,16:10:00,550,1.0,No Info,Economy,26890
Spicejet,2019-06-06,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,3873
Jet Airways,2019-05-18,Banglore,Delhi,11:10:00,14:05:00,175,0.0,No Info,Economy,7229
Multiple Carriers,2019-06-01,Delhi,Cochin,13:00:00,01:30:00,750,1.0,No Info,Economy,13377
Air India,2019-06-24,Delhi,Cochin,03:50:00,19:15:00,925,1.0,No Info,Economy,8669
Indigo,2019-03-21,Delhi,Cochin,07:30:00,21:00:00,810,1.0,No Info,Economy,8784
Multiple Carriers,2019-06-27,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,Economy,13377
Jet Airways,2019-06-01,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No Info,Economy,13014
Air India,2019-05-09,Kolkata,Banglore,07:00:00,01:20:00,1100,2.0,No Info,Economy,13033
Vistara,2019-05-15,Kolkata,Banglore,20:20:00,09:05:00,765,1.0,No Info,Economy,8452
Jet Airways,2019-05-21,Delhi,Cochin,13:00:00,04:25:00,925,1.0,In-flight meal not included,Economy,12898
Multiple Carriers,2019-05-15,Delhi,Cochin,08:00:00,19:15:00,675,1.0,No Info,Economy,14533
Jet Airways,2019-06-09,Delhi,Cochin,08:00:00,04:25:00,1225,1.0,In-flight meal not included,Economy,10262
Air India,2019-05-09,Delhi,Cochin,05:55:00,19:15:00,800,2.0,No Info,Economy,10861
Air India,2019-06-12,Kolkata,Banglore,10:00:00,16:15:00,375,1.0,No Info,Economy,11936
Jet Airways,2019-05-15,Kolkata,Banglore,20:25:00,23:35:00,1630,1.0,No Info,Economy,14151
Jet Airways,2019-06-24,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,Economy,10262
Indigo,2019-05-15,Delhi,Cochin,11:25:00,21:00:00,575,1.0,No Info,Economy,6979
Indigo,2019-03-21,Delhi,Cochin,17:10:00,01:35:00,505,1.0,No Info,Economy,7318
Jet Airways,2019-05-27,Delhi,Cochin,11:00:00,14:15:00,195,0.0,No Info,Economy,9564
Jet Airways,2019-05-09,Kolkata,Banglore,09:35:00,14:25:00,1730,1.0,In-flight meal not included,Economy,9314
Indigo,2019-06-24,Delhi,Cochin,16:00:00,01:30:00,570,1.0,No Info,Economy,6316
Multiple Carriers,2019-06-15,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,Economy,12192
Goair,2019-03-27,Delhi,Cochin,07:00:00,12:50:00,350,1.0,No Info,Economy,5281
Indigo,2019-06-01,Delhi,Cochin,07:35:00,22:30:00,895,1.0,No Info,Economy,6442
Jet Airways,2019-06-12,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,Economy,5769
Air India,2019-06-06,Kolkata,Banglore,16:50:00,11:10:00,1100,1.0,No Info,Economy,8366
Indigo,2019-06-12,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,Economy,4804
Jet Airways,2019-05-01,Kolkata,Banglore,21:10:00,08:15:00,665,1.0,In-flight meal not included,Economy,10844
Air India,2019-03-09,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,Economy,5831
Indigo,2019-04-27,Banglore,Delhi,01:30:00,04:15:00,165,0.0,No Info,Economy,4591
Indigo,2019-06-18,Mumbai,Hyderabad,09:15:00,10:45:00,90,0.0,No Info,Economy,4049
Multiple Carriers,2019-05-27,Delhi,Cochin,11:30:00,21:00:00,570,1.0,In-flight meal not included,Economy,6943
Jet Airways,2019-03-24,Kolkata,Banglore,13:55:00,09:15:00,1160,1.0,No Info,Economy,14231
Air India,2019-03-27,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,Economy,3145
Jet Airways,2019-05-06,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,No Info,Economy,14781
Indigo,2019-04-27,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Vistara,2019-05-18,Chennai,Kolkata,17:45:00,20:05:00,140,0.0,No Info,Economy,11982
Indigo,2019-03-21,Mumbai,Hyderabad,09:10:00,10:35:00,85,0.0,No Info,Economy,4049
Vistara,2019-05-24,Kolkata,Banglore,07:10:00,18:50:00,700,1.0,No Info,Economy,9555
Jet Airways,2019-06-03,Delhi,Cochin,16:00:00,12:35:00,1235,1.0,No Info,Economy,14714
Air India,2019-05-06,Kolkata,Banglore,07:00:00,01:20:00,1100,2.0,No Info,Economy,14083
Jet Airways,2019-05-15,Kolkata,Banglore,17:00:00,23:35:00,395,1.0,No Info,Economy,14151
Spicejet,2019-04-15,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,4423
Indigo,2019-03-09,Delhi,Cochin,04:45:00,12:55:00,490,1.0,No Info,Economy,16162
Jet Airways,2019-05-09,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-05-01,Kolkata,Banglore,17:00:00,14:25:00,1285,1.0,No Info,Economy,11467
Indigo,2019-03-21,Delhi,Cochin,04:45:00,21:00:00,975,1.0,No Info,Economy,6314
Jet Airways,2019-06-01,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,Economy,8016
Spicejet,2019-04-09,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,Economy,3841
Air India,2019-05-18,Kolkata,Banglore,16:45:00,12:30:00,1185,2.0,No Info,Economy,15170
Jet Airways,2019-05-15,Kolkata,Banglore,09:35:00,18:00:00,505,1.0,In-flight meal not included,Economy,12384
Jet Airways,2019-04-01,Kolkata,Banglore,14:05:00,19:50:00,345,1.0,No Info,Economy,13364
Spicejet,2019-03-15,Kolkata,Banglore,17:15:00,19:45:00,150,0.0,No check-in baggage included,Economy,3815
Goair,2019-04-01,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,Economy,5281
Jet Airways,2019-03-15,Banglore,New Delhi,05:50:00,12:20:00,390,1.0,No Info,Economy,9623
Vistara,2019-03-24,Banglore,New Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,4878
Jet Airways,2019-06-24,Delhi,Cochin,05:30:00,04:25:00,1375,2.0,No Info,Economy,13014
Air India,2019-05-21,Delhi,Cochin,17:15:00,07:40:00,865,2.0,No Info,Economy,13039
Air India,2019-06-06,Delhi,Cochin,21:00:00,07:40:00,640,1.0,No Info,Economy,8372
Spicejet,2019-06-01,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No Info,Economy,3873
Jet Airways,2019-04-21,Banglore,Delhi,06:00:00,08:45:00,165,0.0,In-flight meal not included,Economy,4544
Jet Airways,2019-03-27,Delhi,Cochin,05:10:00,18:50:00,820,2.0,In-flight meal not included,Economy,8518
Jet Airways,2019-05-09,Kolkata,Banglore,16:30:00,09:20:00,1010,1.0,In-flight meal not included,Economy,9663
Indigo,2019-04-12,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No Info,Economy,4990
Indigo,2019-05-27,Delhi,Cochin,15:10:00,20:00:00,290,1.0,No Info,Economy,5912
Vistara,2019-05-18,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,Economy,4668
Jet Airways,2019-05-06,Banglore,Delhi,15:15:00,18:10:00,175,0.0,In-flight meal not included,Economy,3702
Indigo,2019-03-21,Mumbai,Hyderabad,02:30:00,04:00:00,90,0.0,No Info,Economy,3603
Air Asia,2019-06-12,Kolkata,Banglore,07:35:00,23:30:00,955,1.0,No Info,Economy,5192
Jet Airways,2019-04-03,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,Economy,7229
Jet Airways,2019-04-01,Kolkata,Banglore,20:00:00,19:50:00,1430,1.0,In-flight meal not included,Economy,7064
Spicejet,2019-05-06,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,3971
Indigo,2019-06-18,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,Economy,4804
Jet Airways,2019-03-06,Banglore,New Delhi,21:25:00,10:25:00,780,1.0,No Info,Economy,17261
Multiple Carriers,2019-03-06,Delhi,Cochin,07:30:00,19:15:00,705,1.0,No Info,Economy,15353
Multiple Carriers,2019-06-09,Delhi,Cochin,03:50:00,11:30:00,460,1.0,No Info,Economy,7408
Multiple Carriers,2019-05-09,Delhi,Cochin,09:00:00,19:00:00,600,1.0,No Info,Economy,10197
Multiple Carriers,2019-05-18,Delhi,Cochin,09:15:00,19:15:00,600,1.0,No Info,Economy,8309
Jet Airways,2019-05-09,Kolkata,Banglore,20:00:00,08:15:00,735,1.0,In-flight meal not included,Economy,7757
Spicejet,2019-03-06,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,Economy,7298
Indigo,2019-05-09,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No Info,Economy,8177
Jet Airways,2019-05-18,Kolkata,Banglore,11:50:00,17:35:00,345,1.0,No Info,Economy,8781
Air India,2019-03-15,Banglore,New Delhi,08:15:00,08:50:00,1475,1.0,No Info,Economy,5521
Multiple Carriers,2019-06-27,Delhi,Cochin,06:00:00,12:35:00,395,1.0,In-flight meal not included,Economy,10791
Jet Airways,2019-06-27,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No Info,Economy,13014
Multiple Carriers,2019-06-15,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,Economy,13377
Jet Airways,2019-05-18,Delhi,Cochin,07:05:00,04:25:00,1280,1.0,In-flight meal not included,Economy,12373
Spicejet,2019-03-21,Delhi,Cochin,16:35:00,22:50:00,375,1.0,No Info,Economy,4957
Indigo,2019-06-27,Delhi,Cochin,16:10:00,22:30:00,380,1.0,No Info,Economy,6412
Jet Airways,2019-03-27,Delhi,Cochin,02:15:00,18:50:00,995,1.0,No Info,Economy,12242
Jet Airways,2019-05-18,Kolkata,Banglore,17:00:00,21:05:00,1685,1.0,No Info,Economy,14151
Jet Airways,2019-05-12,Kolkata,Banglore,20:25:00,21:05:00,1480,1.0,In-flight meal not included,Economy,10703
Multiple Carriers,2019-04-09,Delhi,Cochin,17:30:00,01:30:00,480,1.0,No Info,Economy,13017
Jet Airways,2019-05-24,Delhi,Cochin,19:10:00,19:00:00,1430,2.0,No Info,Economy,15129
Air India,2019-03-15,Banglore,New Delhi,05:50:00,16:20:00,630,2.0,No Info,Economy,7664
Indigo,2019-05-21,Delhi,Cochin,18:35:00,01:30:00,415,1.0,No Info,Economy,7006
Jet Airways,2019-05-06,Kolkata,Banglore,18:55:00,08:15:00,800,1.0,In-flight meal not included,Economy,7757
Jet Airways,2019-06-18,Banglore,Delhi,17:45:00,20:45:00,180,0.0,No Info,Economy,8016
Air India,2019-04-12,Banglore,Delhi,21:05:00,23:55:00,170,0.0,No Info,Economy,5911
Indigo,2019-03-03,Delhi,Cochin,11:55:00,22:20:00,625,1.0,No Info,Economy,11600
Air India,2019-03-06,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,Economy,7931
Jet Airways,2019-03-03,Delhi,Cochin,11:30:00,18:50:00,440,1.0,No Info,Economy,18550
Air India,2019-03-03,Delhi,Cochin,21:30:00,19:15:00,1305,2.0,No Info,Economy,12497
Air India,2019-05-18,Kolkata,Banglore,05:50:00,12:30:00,1840,2.0,No Info,Economy,12723
Jet Airways,2019-04-24,Banglore,Delhi,07:10:00,10:10:00,180,0.0,No Info,Economy,7229
Jet Airways,2019-06-27,Delhi,Cochin,09:25:00,04:25:00,1140,2.0,No Info,Economy,13882
Indigo,2019-05-06,Kolkata,Banglore,18:05:00,23:30:00,325,1.0,No Info,Economy,6218
Jet Airways,2019-06-09,Delhi,Cochin,11:40:00,19:00:00,440,2.0,In-flight meal not included,Economy,15812
Indigo,2019-06-06,Kolkata,Banglore,06:20:00,10:20:00,240,1.0,No Info,Economy,4226
Vistara,2019-05-21,Banglore,Delhi,17:00:00,19:35:00,155,0.0,No Info,Economy,4878
Jet Airways,2019-05-01,Banglore,Delhi,15:15:00,18:10:00,175,0.0,No Info,Economy,7229
Jet Airways,2019-05-21,Kolkata,Banglore,21:10:00,19:50:00,1360,1.0,In-flight meal not included,Economy,10844
Indigo,2019-04-09,Delhi,Cochin,11:25:00,01:30:00,845,1.0,No Info,Economy,6270
Jet Airways,2019-05-06,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No Info,Economy,9358
Jet Airways,2019-03-24,Kolkata,Banglore,08:25:00,04:45:00,1220,1.0,No Info,Economy,13759
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,04:40:00,1375,1.0,No Info,Economy,13941
Indigo,2019-04-27,Banglore,Delhi,10:30:00,13:20:00,170,0.0,No Info,Economy,4423
Multiple Carriers,2019-03-03,Delhi,Cochin,15:25:00,01:35:00,610,1.0,No Info,Economy,15147
Air India,2019-06-12,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No Info,Economy,11542
Spicejet,2019-03-24,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No check-in baggage included,Economy,4273
Multiple Carriers,2019-03-21,Delhi,Cochin,19:00:00,01:35:00,395,1.0,No Info,Economy,6838
Spicejet,2019-05-12,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No check-in baggage included,Economy,1965
Multiple Carriers,2019-06-01,Delhi,Cochin,08:00:00,19:00:00,660,1.0,No Info,Economy,12192
Spicejet,2019-05-03,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,Economy,3543
Vistara,2019-03-09,Delhi,Cochin,14:55:00,17:50:00,175,0.0,No Info,Economy,6741
Air India,2019-06-12,Kolkata,Banglore,09:10:00,13:15:00,245,1.0,No Info,Economy,8996
Air India,2019-03-06,Delhi,Cochin,12:00:00,19:15:00,435,2.0,No Info,Economy,11858
Multiple Carriers,2019-05-15,Delhi,Cochin,12:50:00,01:30:00,760,1.0,No Info,Economy,7670
Multiple Carriers,2019-05-15,Delhi,Cochin,04:55:00,12:35:00,460,1.0,No Info,Economy,9103
Spicejet,2019-03-09,Banglore,New Delhi,10:20:00,18:15:00,475,1.0,No Info,Economy,7294
Jet Airways,2019-05-18,Kolkata,Banglore,14:05:00,22:35:00,510,1.0,No Info,Economy,14781
Indigo,2019-05-24,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
Jet Airways,2019-05-21,Delhi,Cochin,23:05:00,19:00:00,1195,2.0,No Info,Economy,15129
Air India,2019-03-09,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,Economy,10660
Multiple Carriers,2019-05-18,Delhi,Cochin,04:55:00,19:15:00,860,1.0,No Info,Economy,7564
Multiple Carriers,2019-06-03,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,Economy,7408
Air India,2019-05-18,Kolkata,Banglore,16:50:00,13:45:00,1255,2.0,No Info,Economy,13432
Multiple Carriers,2019-03-21,Delhi,Cochin,07:10:00,21:20:00,850,2.0,In-flight meal not included,Economy,5935
Indigo,2019-03-21,Delhi,Cochin,06:40:00,12:00:00,320,1.0,No Info,Economy,5761
Vistara,2019-03-01,Banglore,New Delhi,21:10:00,00:05:00,175,0.0,No Info,Economy,21730
Jet Airways,2019-05-15,Banglore,Delhi,07:10:00,10:10:00,180,0.0,In-flight meal not included,Economy,5198
Indigo,2019-04-06,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Air India,2019-06-03,Delhi,Cochin,09:45:00,09:25:00,1420,2.0,No Info,Economy,10975
Jet Airways,2019-05-06,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,Economy,7757
Spicejet,2019-05-03,Mumbai,Hyderabad,22:45:00,00:15:00,90,0.0,No Info,Economy,2227
Jet Airways,2019-06-09,Kolkata,Banglore,21:10:00,18:15:00,1265,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-06-24,Delhi,Cochin,20:55:00,12:35:00,940,1.0,In-flight meal not included,Economy,10262
